"No.","Time","Source","Destination","Protocol","Length","Info"
"33834","383.610866000","192.168.100.70","192.168.100.72","HTTP","583","HTTP/1.1 200 OK  (text/html)"
"33854","383.711162000","192.168.100.70","192.168.100.72","HTTP","584","HTTP/1.1 200 OK  (text/html)"
"34014","387.166869000","192.168.100.72","192.168.100.70","HTTP","185","GET /51 HTTP/1.1 "
"34015","387.167583000","192.168.100.72","192.168.100.70","HTTP","185","GET /73 HTTP/1.1 "
"34016","387.167588000","192.168.100.72","192.168.100.70","HTTP","185","GET /98 HTTP/1.1 "
"34017","387.167739000","192.168.100.72","192.168.100.70","HTTP","185","GET /55 HTTP/1.1 "
"34018","387.167784000","192.168.100.72","192.168.100.70","HTTP","185","GET /47 HTTP/1.1 "
"34035","387.273259000","192.168.100.70","192.168.100.72","HTTP","584","HTTP/1.1 200 OK  (text/html)"
"34054","387.386294000","192.168.100.70","192.168.100.72","HTTP","583","HTTP/1.1 200 OK  (text/html)"
"34077","387.499644000","192.168.100.70","192.168.100.72","HTTP","584","HTTP/1.1 200 OK  (text/html)"
"34100","387.615541000","192.168.100.70","192.168.100.72","HTTP","498","HTTP/1.1 200 OK  (text/html)"
"34122","387.783301000","192.168.100.70","192.168.100.72","HTTP","584","HTTP/1.1 200 OK  (text/html)"
"34141","395.152724000","192.168.100.72","192.168.100.70","HTTP","185","GET /72 HTTP/1.1 "
"34158","395.253559000","192.168.100.70","192.168.100.72","HTTP","583","HTTP/1.1 200 OK  (text/html)"
"34186","395.271733000","192.168.100.72","192.168.100.70","HTTP","185","GET /71 HTTP/1.1 "
"34187","395.272575000","192.168.100.72","192.168.100.70","HTTP","185","GET /67 HTTP/1.1 "
"34190","395.280477000","192.168.100.72","192.168.100.70","HTTP","185","GET /87 HTTP/1.1 "
"34193","395.284163000","192.168.100.72","192.168.100.70","HTTP","185","GET /75 HTTP/1.1 "
"34196","395.287544000","192.168.100.72","192.168.100.70","HTTP","185","GET /74 HTTP/1.1 "
"34199","395.290770000","192.168.100.72","192.168.100.70","HTTP","185","GET /63 HTTP/1.1 "
"34221","395.458703000","192.168.100.70","192.168.100.72","HTTP","584","HTTP/1.1 200 OK  (text/html)"
"34243","395.766059000","192.168.100.70","192.168.100.72","HTTP","499","HTTP/1.1 200 OK  (text/html)"
"34262","395.882273000","192.168.100.70","192.168.100.72","HTTP","583","HTTP/1.1 200 OK  (text/html)"
"34281","396.004162000","192.168.100.70","192.168.100.72","HTTP","584","HTTP/1.1 200 OK  (text/html)"
"34300","396.114528000","192.168.100.70","192.168.100.72","HTTP","583","HTTP/1.1 200 OK  (text/html)"
"34322","396.277768000","192.168.100.70","192.168.100.72","HTTP","584","HTTP/1.1 200 OK  (text/html)"
"34342","396.292176000","192.168.100.72","192.168.100.70","HTTP","185","GET /30 HTTP/1.1 "
"34350","396.292849000","192.168.100.72","192.168.100.70","HTTP","185","GET /46 HTTP/1.1 "
"34351","396.293489000","192.168.100.72","192.168.100.70","HTTP","185","GET /25 HTTP/1.1 "
"34352","396.294330000","192.168.100.72","192.168.100.70","HTTP","185","GET /50 HTTP/1.1 "
"34353","396.294739000","192.168.100.72","192.168.100.70","HTTP","185","GET /13 HTTP/1.1 "
"34370","396.394302000","192.168.100.70","192.168.100.72","HTTP","584","HTTP/1.1 200 OK  (text/html)"
"34395","396.525608000","192.168.100.70","192.168.100.72","HTTP","584","HTTP/1.1 200 OK  (text/html)"
"34420","396.790961000","192.168.100.70","192.168.100.72","HTTP","584","HTTP/1.1 200 OK  (text/html)"
"34439","396.898634000","192.168.100.70","192.168.100.72","HTTP","583","HTTP/1.1 200 OK  (text/html)"
"34460","397.019352000","192.168.100.70","192.168.100.72","HTTP","584","HTTP/1.1 200 OK  (text/html)"
"34485","398.337340000","192.168.100.72","192.168.100.70","HTTP","185","GET /72 HTTP/1.1 "
"34487","398.337514000","192.168.100.72","192.168.100.70","HTTP","185","GET /83 HTTP/1.1 "
"34489","398.337799000","192.168.100.72","192.168.100.70","HTTP","185","GET /93 HTTP/1.1 "
"34490","398.338057000","192.168.100.72","192.168.100.70","HTTP","185","GET /28 HTTP/1.1 "
"34491","398.338657000","192.168.100.72","192.168.100.70","HTTP","185","GET /98 HTTP/1.1 "
"34508","398.462285000","192.168.100.70","192.168.100.72","HTTP","583","HTTP/1.1 200 OK  (text/html)"
"34527","398.574314000","192.168.100.70","192.168.100.72","HTTP","584","HTTP/1.1 200 OK  (text/html)"
"34551","398.845505000","192.168.100.70","192.168.100.72","HTTP","584","HTTP/1.1 200 OK  (text/html)"
"34570","398.946992000","192.168.100.70","192.168.100.72","HTTP","584","HTTP/1.1 200 OK  (text/html)"
"34589","399.063394000","192.168.100.70","192.168.100.72","HTTP","584","HTTP/1.1 200 OK  (text/html)"
"34615","402.423597000","192.168.100.72","192.168.100.70","HTTP","184","GET /1 HTTP/1.1 "
"34616","402.424589000","192.168.100.72","192.168.100.70","HTTP","185","GET /21 HTTP/1.1 "
"34617","402.424666000","192.168.100.72","192.168.100.70","HTTP","185","GET /98 HTTP/1.1 "
"34618","402.424782000","192.168.100.72","192.168.100.70","HTTP","185","GET /45 HTTP/1.1 "
"34619","402.424959000","192.168.100.72","192.168.100.70","HTTP","185","GET /24 HTTP/1.1 "
"34636","402.530630000","192.168.100.70","192.168.100.72","HTTP","582","HTTP/1.1 200 OK  (text/html)"
"34656","402.652113000","192.168.100.70","192.168.100.72","HTTP","584","HTTP/1.1 200 OK  (text/html)"
"34678","402.761575000","192.168.100.70","192.168.100.72","HTTP","584","HTTP/1.1 200 OK  (text/html)"
"34697","402.863553000","192.168.100.70","192.168.100.72","HTTP","584","HTTP/1.1 200 OK  (text/html)"
"34718","403.040613000","192.168.100.70","192.168.100.72","HTTP","584","HTTP/1.1 200 OK  (text/html)"
"34746","403.070382000","192.168.100.72","192.168.100.70","HTTP","185","GET /94 HTTP/1.1 "
"34750","403.070985000","192.168.100.72","192.168.100.70","HTTP","185","GET /47 HTTP/1.1 "
"34754","403.072394000","192.168.100.72","192.168.100.70","HTTP","184","GET /5 HTTP/1.1 "
"34755","403.073219000","192.168.100.72","192.168.100.70","HTTP","184","GET /2 HTTP/1.1 "
"34756","403.073576000","192.168.100.72","192.168.100.70","HTTP","185","GET /10 HTTP/1.1 "
"34778","403.245892000","192.168.100.70","192.168.100.72","HTTP","584","HTTP/1.1 200 OK  (text/html)"
"34797","403.349741000","192.168.100.70","192.168.100.72","HTTP","584","HTTP/1.1 200 OK  (text/html)"
"34816","403.451891000","192.168.100.70","192.168.100.72","HTTP","583","HTTP/1.1 200 OK  (text/html)"
"34835","403.568266000","192.168.100.70","192.168.100.72","HTTP","583","HTTP/1.1 200 OK  (text/html)"
"34855","403.694888000","192.168.100.70","192.168.100.72","HTTP","584","HTTP/1.1 200 OK  (text/html)"
"34884","404.164004000","192.168.100.72","192.168.100.70","HTTP","185","GET /51 HTTP/1.1 "
"34885","404.165032000","192.168.100.72","192.168.100.70","HTTP","185","GET /57 HTTP/1.1 "
"34886","404.165342000","192.168.100.72","192.168.100.70","HTTP","185","GET /86 HTTP/1.1 "
"34887","404.165633000","192.168.100.72","192.168.100.70","HTTP","185","GET /80 HTTP/1.1 "
"34888","404.166017000","192.168.100.72","192.168.100.70","HTTP","185","GET /54 HTTP/1.1 "
"34905","404.367575000","192.168.100.70","192.168.100.72","HTTP","584","HTTP/1.1 200 OK  (text/html)"
"34928","404.487922000","192.168.100.70","192.168.100.72","HTTP","584","HTTP/1.1 200 OK  (text/html)"
"34947","404.592784000","192.168.100.70","192.168.100.72","HTTP","584","HTTP/1.1 200 OK  (text/html)"
"34966","404.704550000","192.168.100.70","192.168.100.72","HTTP","584","HTTP/1.1 200 OK  (text/html)"
"34986","404.890932000","192.168.100.70","192.168.100.72","HTTP","584","HTTP/1.1 200 OK  (text/html)"
"35010","406.121633000","192.168.100.72","192.168.100.70","HTTP","185","GET /71 HTTP/1.1 "
"35011","406.122421000","192.168.100.72","192.168.100.70","HTTP","185","GET /27 HTTP/1.1 "
"35012","406.122478000","192.168.100.72","192.168.100.70","HTTP","185","GET /72 HTTP/1.1 "
"35013","406.122545000","192.168.100.72","192.168.100.70","HTTP","185","GET /62 HTTP/1.1 "
"35014","406.122624000","192.168.100.72","192.168.100.70","HTTP","185","GET /87 HTTP/1.1 "
"35031","406.246505000","192.168.100.70","192.168.100.72","HTTP","584","HTTP/1.1 200 OK  (text/html)"
"35050","406.349410000","192.168.100.70","192.168.100.72","HTTP","584","HTTP/1.1 200 OK  (text/html)"
"35072","406.456716000","192.168.100.70","192.168.100.72","HTTP","584","HTTP/1.1 200 OK  (text/html)"
"35092","406.561043000","192.168.100.70","192.168.100.72","HTTP","584","HTTP/1.1 200 OK  (text/html)"
"35112","406.722445000","192.168.100.70","192.168.100.72","HTTP","584","HTTP/1.1 200 OK  (text/html)"
"35132","410.206568000","192.168.100.72","192.168.100.70","HTTP","184","GET /5 HTTP/1.1 "
"35133","410.207373000","192.168.100.72","192.168.100.70","HTTP","185","GET /38 HTTP/1.1 "
"35134","410.207398000","192.168.100.72","192.168.100.70","HTTP","185","GET /51 HTTP/1.1 "
"35135","410.207762000","192.168.100.72","192.168.100.70","HTTP","185","GET /10 HTTP/1.1 "
"35136","410.207939000","192.168.100.72","192.168.100.70","HTTP","185","GET /44 HTTP/1.1 "
"35155","410.338852000","192.168.100.70","192.168.100.72","HTTP","582","HTTP/1.1 200 OK  (text/html)"
"35176","410.512623000","192.168.100.70","192.168.100.72","HTTP","584","HTTP/1.1 200 OK  (text/html)"
"35200","410.727668000","192.168.100.70","192.168.100.72","HTTP","584","HTTP/1.1 200 OK  (text/html)"
"35221","410.922059000","192.168.100.70","192.168.100.72","HTTP","499","HTTP/1.1 200 OK  (text/html)"
"35240","411.031425000","192.168.100.70","192.168.100.72","HTTP","584","HTTP/1.1 200 OK  (text/html)"
"35260","418.194986000","192.168.100.72","192.168.100.70","HTTP","185","GET /80 HTTP/1.1 "
"35277","418.312705000","192.168.100.70","192.168.100.72","HTTP","583","HTTP/1.1 200 OK  (text/html)"
"35306","418.330800000","192.168.100.72","192.168.100.70","HTTP","185","GET /23 HTTP/1.1 "
"35307","418.331122000","192.168.100.72","192.168.100.70","HTTP","185","GET /51 HTTP/1.1 "
"35312","418.332129000","192.168.100.72","192.168.100.70","HTTP","185","GET /38 HTTP/1.1 "
"35313","418.332308000","192.168.100.72","192.168.100.70","HTTP","185","GET /96 HTTP/1.1 "
"35320","418.398610000","192.168.100.72","192.168.100.70","HTTP","185","GET /73 HTTP/1.1 "
"35338","418.503780000","192.168.100.70","192.168.100.72","HTTP","583","HTTP/1.1 200 OK  (text/html)"
"35357","418.609598000","192.168.100.70","192.168.100.72","HTTP","584","HTTP/1.1 200 OK  (text/html)"
"35376","418.716267000","192.168.100.70","192.168.100.72","HTTP","584","HTTP/1.1 200 OK  (text/html)"
"35395","418.821001000","192.168.100.70","192.168.100.72","HTTP","584","HTTP/1.1 200 OK  (text/html)"
"35414","418.922810000","192.168.100.70","192.168.100.72","HTTP","584","HTTP/1.1 200 OK  (text/html)"
"35464","419.422749000","192.168.100.72","192.168.100.70","HTTP","185","GET /14 HTTP/1.1 "
"35465","419.423488000","192.168.100.72","192.168.100.70","HTTP","185","GET /74 HTTP/1.1 "
"35466","419.423666000","192.168.100.72","192.168.100.70","HTTP","185","GET /44 HTTP/1.1 "
"35467","419.423789000","192.168.100.72","192.168.100.70","HTTP","185","GET /43 HTTP/1.1 "
"35468","419.423823000","192.168.100.72","192.168.100.70","HTTP","185","GET /59 HTTP/1.1 "
"35494","419.660016000","192.168.100.70","192.168.100.72","HTTP","584","HTTP/1.1 200 OK  (text/html)"
"35518","419.768715000","192.168.100.70","192.168.100.72","HTTP","584","HTTP/1.1 200 OK  (text/html)"
"35540","419.937060000","192.168.100.70","192.168.100.72","HTTP","584","HTTP/1.1 200 OK  (text/html)"
"35563","420.052556000","192.168.100.70","192.168.100.72","HTTP","584","HTTP/1.1 200 OK  (text/html)"
"35582","420.160289000","192.168.100.70","192.168.100.72","HTTP","584","HTTP/1.1 200 OK  (text/html)"
"35601","421.375666000","192.168.100.72","192.168.100.70","HTTP","185","GET /54 HTTP/1.1 "
"35602","421.375969000","192.168.100.72","192.168.100.70","HTTP","185","GET /21 HTTP/1.1 "
"35609","421.377932000","192.168.100.72","192.168.100.70","HTTP","185","GET /32 HTTP/1.1 "
"35610","421.378710000","192.168.100.72","192.168.100.70","HTTP","185","GET /61 HTTP/1.1 "
"35611","421.378750000","192.168.100.72","192.168.100.70","HTTP","185","GET /10 HTTP/1.1 "
"35633","421.678179000","192.168.100.70","192.168.100.72","HTTP","584","HTTP/1.1 200 OK  (text/html)"
"35652","421.781803000","192.168.100.70","192.168.100.72","HTTP","584","HTTP/1.1 200 OK  (text/html)"
"35671","421.895912000","192.168.100.70","192.168.100.72","HTTP","584","HTTP/1.1 200 OK  (text/html)"
"35692","422.095220000","192.168.100.70","192.168.100.72","HTTP","584","HTTP/1.1 200 OK  (text/html)"
"35714","422.209636000","192.168.100.70","192.168.100.72","HTTP","584","HTTP/1.1 200 OK  (text/html)"
"35738","425.464465000","192.168.100.72","192.168.100.70","HTTP","185","GET /63 HTTP/1.1 "
"35739","425.465045000","192.168.100.72","192.168.100.70","HTTP","185","GET /28 HTTP/1.1 "
"35740","425.465290000","192.168.100.72","192.168.100.70","HTTP","185","GET /81 HTTP/1.1 "
"35741","425.465320000","192.168.100.72","192.168.100.70","HTTP","185","GET /85 HTTP/1.1 "
"35742","425.465418000","192.168.100.72","192.168.100.70","HTTP","185","GET /18 HTTP/1.1 "
"35759","425.589233000","192.168.100.70","192.168.100.72","HTTP","584","HTTP/1.1 200 OK  (text/html)"
"35782","425.872191000","192.168.100.70","192.168.100.72","HTTP","584","HTTP/1.1 200 OK  (text/html)"
"35801","425.982146000","192.168.100.70","192.168.100.72","HTTP","584","HTTP/1.1 200 OK  (text/html)"
"35820","426.089897000","192.168.100.70","192.168.100.72","HTTP","584","HTTP/1.1 200 OK  (text/html)"
"35839","426.199287000","192.168.100.70","192.168.100.72","HTTP","583","HTTP/1.1 200 OK  (text/html)"
"35873","433.451189000","192.168.100.72","192.168.100.70","HTTP","185","GET /31 HTTP/1.1 "
"35874","433.451441000","192.168.100.72","192.168.100.70","HTTP","185","GET /34 HTTP/1.1 "
"35891","433.559812000","192.168.100.70","192.168.100.72","HTTP","584","HTTP/1.1 200 OK  (text/html)"
"35910","433.661467000","192.168.100.70","192.168.100.72","HTTP","584","HTTP/1.1 200 OK  (text/html)"
"35937","433.679191000","192.168.100.72","192.168.100.70","HTTP","185","GET /52 HTTP/1.1 "
"35946","433.692114000","192.168.100.72","192.168.100.70","HTTP","185","GET /54 HTTP/1.1 "
"35947","433.692729000","192.168.100.72","192.168.100.70","HTTP","185","GET /29 HTTP/1.1 "
"35948","433.692831000","192.168.100.72","192.168.100.70","HTTP","185","GET /95 HTTP/1.1 "
"35949","433.692930000","192.168.100.72","192.168.100.70","HTTP","185","GET /60 HTTP/1.1 "
"35971","433.863873000","192.168.100.70","192.168.100.72","HTTP","583","HTTP/1.1 200 OK  (text/html)"
"35990","433.979937000","192.168.100.70","192.168.100.72","HTTP","583","HTTP/1.1 200 OK  (text/html)"
"36009","434.101129000","192.168.100.70","192.168.100.72","HTTP","583","HTTP/1.1 200 OK  (text/html)"
"36028","434.201300000","192.168.100.70","192.168.100.72","HTTP","584","HTTP/1.1 200 OK  (text/html)"
"36048","434.298630000","192.168.100.70","192.168.100.72","HTTP","583","HTTP/1.1 200 OK  (text/html)"
"36079","434.782434000","192.168.100.72","192.168.100.70","HTTP","185","GET /42 HTTP/1.1 "
"36080","434.783102000","192.168.100.72","192.168.100.70","HTTP","185","GET /80 HTTP/1.1 "
"36081","434.783246000","192.168.100.72","192.168.100.70","HTTP","185","GET /92 HTTP/1.1 "
"36082","434.783366000","192.168.100.72","192.168.100.70","HTTP","185","GET /12 HTTP/1.1 "
"36083","434.783564000","192.168.100.72","192.168.100.70","HTTP","185","GET /98 HTTP/1.1 "
"36100","434.890259000","192.168.100.70","192.168.100.72","HTTP","584","HTTP/1.1 200 OK  (text/html)"
"36119","435.004032000","192.168.100.70","192.168.100.72","HTTP","583","HTTP/1.1 200 OK  (text/html)"
"36141","435.195079000","192.168.100.70","192.168.100.72","HTTP","584","HTTP/1.1 200 OK  (text/html)"
"36160","435.299123000","192.168.100.70","192.168.100.72","HTTP","584","HTTP/1.1 200 OK  (text/html)"
"36179","435.416887000","192.168.100.70","192.168.100.72","HTTP","584","HTTP/1.1 200 OK  (text/html)"
"36198","436.736461000","192.168.100.72","192.168.100.70","HTTP","185","GET /74 HTTP/1.1 "
"36207","436.739874000","192.168.100.72","192.168.100.70","HTTP","185","GET /66 HTTP/1.1 "
"36208","436.740444000","192.168.100.72","192.168.100.70","HTTP","185","GET /22 HTTP/1.1 "
"36209","436.740459000","192.168.100.72","192.168.100.70","HTTP","185","GET /98 HTTP/1.1 "
"36210","436.740648000","192.168.100.72","192.168.100.70","HTTP","185","GET /86 HTTP/1.1 "
"36227","436.841869000","192.168.100.70","192.168.100.72","HTTP","584","HTTP/1.1 200 OK  (text/html)"
"36251","437.041586000","192.168.100.70","192.168.100.72","HTTP","499","HTTP/1.1 200 OK  (text/html)"
"36270","437.168565000","192.168.100.70","192.168.100.72","HTTP","584","HTTP/1.1 200 OK  (text/html)"
"36290","437.345389000","192.168.100.70","192.168.100.72","HTTP","584","HTTP/1.1 200 OK  (text/html)"
"36309","437.458361000","192.168.100.70","192.168.100.72","HTTP","584","HTTP/1.1 200 OK  (text/html)"
"36387","440.824334000","192.168.100.72","192.168.100.70","HTTP","185","GET /20 HTTP/1.1 "
"36388","440.825082000","192.168.100.72","192.168.100.70","HTTP","185","GET /37 HTTP/1.1 "
"36389","440.825134000","192.168.100.72","192.168.100.70","HTTP","185","GET /93 HTTP/1.1 "
"36390","440.825319000","192.168.100.72","192.168.100.70","HTTP","185","GET /97 HTTP/1.1 "
"36391","440.825342000","192.168.100.72","192.168.100.70","HTTP","185","GET /89 HTTP/1.1 "
"36417","441.129753000","192.168.100.70","192.168.100.72","HTTP","584","HTTP/1.1 200 OK  (text/html)"
"36436","441.238266000","192.168.100.70","192.168.100.72","HTTP","584","HTTP/1.1 200 OK  (text/html)"
"36455","441.342229000","192.168.100.70","192.168.100.72","HTTP","584","HTTP/1.1 200 OK  (text/html)"
"36474","441.473414000","192.168.100.70","192.168.100.72","HTTP","583","HTTP/1.1 200 OK  (text/html)"
"36494","441.580433000","192.168.100.70","192.168.100.72","HTTP","584","HTTP/1.1 200 OK  (text/html)"
"36723","448.812701000","192.168.100.72","192.168.100.70","HTTP","185","GET /78 HTTP/1.1 "
"36724","448.812757000","192.168.100.72","192.168.100.70","HTTP","185","GET /58 HTTP/1.1 "
"36744","449.060098000","192.168.100.70","192.168.100.72","HTTP","499","HTTP/1.1 200 OK  (text/html)"
"36763","449.220263000","192.168.100.70","192.168.100.72","HTTP","583","HTTP/1.1 200 OK  (text/html)"
"36794","449.240507000","192.168.100.72","192.168.100.70","HTTP","185","GET /85 HTTP/1.1 "
"36795","449.240981000","192.168.100.72","192.168.100.70","HTTP","185","GET /79 HTTP/1.1 "
"36796","449.241122000","192.168.100.72","192.168.100.70","HTTP","185","GET /20 HTTP/1.1 "
"36799","449.243429000","192.168.100.72","192.168.100.70","HTTP","185","GET /72 HTTP/1.1 "
"36804","449.256735000","192.168.100.72","192.168.100.70","HTTP","185","GET /19 HTTP/1.1 "
"36825","449.448918000","192.168.100.70","192.168.100.72","HTTP","584","HTTP/1.1 200 OK  (text/html)"
"36845","449.567969000","192.168.100.70","192.168.100.72","HTTP","583","HTTP/1.1 200 OK  (text/html)"
"36865","449.939772000","192.168.100.70","192.168.100.72","HTTP","584","HTTP/1.1 200 OK  (text/html)"
"36884","450.046943000","192.168.100.70","192.168.100.72","HTTP","583","HTTP/1.1 200 OK  (text/html)"
"36903","450.156659000","192.168.100.70","192.168.100.72","HTTP","584","HTTP/1.1 200 OK  (text/html)"
